txn_id,customer_id,product_id,txn_date,amount,category,payment_mode,merchant_type,is_discounted
12378,483,98,2026-03-12 22:53:31,288,Groceries,UPI,Online,1
12379,814,56,2026-02-25 22:19:24,1583,Groceries,UPI,Online,1
12380,247,133,2025-08-17 06:05:34,9729,Electronics,UPI,Online,0
12381,643,24,2026-04-09 20:11:37,995,Beauty,Credit Card,Offline,0
12382,453,17,2025-12-09 22:10:21,990,Beauty,UPI,Offline,1
12383,9,188,2025-11-27 22:34:16,340,Apparel,Credit Card,Offline,1
12384,55,165,2026-02-26 14:34:49,24209,Beauty,UPI,Offline,0
12385,489,164,2026-03-13 05:38:49,24209,Electronics,UPI,Online,0
12386,20,94,2025-10-09 22:43:18,1852,Apparel,Debit Card,Online,0
12387,62,184,2025-12-19 10:04:33,1353,Beauty,UPI,Offline,1
12388,908,153,2025-08-19 14:11:35,1589,Apparel,Credit Card,Offline,1
12389,98,169,2026-01-11 00:31:24,1316,Beauty,Debit Card,Online,0
12390,541,128,2025-05-29 00:53:29,1636,Wellness,UPI,Online,0
12391,714,133,2025-12-14 05:55:02,9729,Electronics,Debit Card,Offline,0
12392,71,151,2025-08-24 23:41:34,1443,Apparel,Debit Card,Offline,0
12393,223,171,2026-01-27 22:36:19,74098,Electronics,Credit Card,Online,1
12394,519,128,2025-12-05 12:22:51,1636,Wellness,Debit Card,Online,1
12395,772,55,2025-05-29 05:28:24,748,Beauty,UPI,Offline,1
12396,953,186,2025-10-28 15:57:02,466,Apparel,UPI,Online,0
12397,872,2,2025-07-17 11:26:14,1420,Beauty,Debit Card,Online,0
12398,478,193,2026-03-12 18:30:35,1329,Wellness,UPI,Offline,1
12399,87,18,2026-03-03 04:50:24,721,Apparel,UPI,Offline,1
12400,74,25,2025-11-06 07:38:08,995,Beauty,Credit Card,Offline,1
12401,132,25,2026-03-21 08:46:48,995,Beauty,Credit Card,Online,0
12402,283,177,2026-01-08 08:09:02,377,Wellness,UPI,Online,0
12403,961,178,2025-10-30 12:43:42,377,Beauty,UPI,Online,1
12404,309,31,2026-03-31 17:13:58,201,Apparel,Credit Card,Online,0
12405,27,129,2025-06-28 13:08:38,1594,Wellness,Debit Card,Online,1
12406,447,82,2025-08-13 13:16:06,1243,Apparel,Debit Card,Online,1
12407,620,89,2025-09-16 17:18:06,1346,Groceries,Debit Card,Online,0
12408,936,6,2025-11-06 21:07:59,9361,Electronics,UPI,Online,0
12409,888,82,2026-02-18 16:50:58,1243,Apparel,Credit Card,Offline,0
12410,788,76,2025-05-04 04:56:34,62349,Electronics,Debit Card,Online,0
12411,862,0,2025-08-11 15:34:59,748,Groceries,Credit Card,Offline,0
12412,901,7,2025-07-23 12:08:39,53037,Electronics,UPI,Online,0
12413,450,86,2025-11-04 21:33:53,1328,Wellness,UPI,Offline,0
12414,825,78,2025-05-08 00:18:12,1183,Groceries,Debit Card,Online,1
12415,704,163,2026-02-12 03:05:29,1620,Apparel,UPI,Offline,1
12416,339,182,2025-08-24 08:20:45,274,Groceries,UPI,Online,0
12417,819,92,2026-02-13 01:38:17,38287,Electronics,UPI,Offline,1
12418,961,148,2025-11-14 00:43:05,1436,Apparel,UPI,Online,1
12419,837,151,2025-08-25 05:27:32,1443,Apparel,Debit Card,Offline,0
12420,592,155,2026-02-04 06:25:41,411,Groceries,Debit Card,Online,0
12421,750,57,2025-05-04 06:35:31,64609,Electronics,UPI,Offline,0
12422,459,197,2026-03-16 11:47:29,7426,Electronics,UPI,Online,1
12423,813,38,2025-09-16 02:56:24,72197,Electronics,UPI,Online,0
12424,815,18,2025-10-04 06:01:33,721,Apparel,Credit Card,Offline,1
12425,444,133,2026-04-03 19:10:53,9729,Electronics,UPI,Offline,0
12426,667,138,2025-06-06 04:26:37,280,Beauty,Debit Card,Offline,1
12427,529,107,2026-03-31 21:52:13,1205,Groceries,UPI,Online,1
12428,952,158,2025-08-10 01:14:39,48089,Electronics,Credit Card,Offline,1
12429,449,189,2026-01-30 10:20:42,34175,Electronics,UPI,Online,1
12430,20,103,2025-12-04 11:53:52,44829,Electronics,UPI,Online,0
12431,52,50,2025-10-23 14:51:20,860,Apparel,UPI,Offline,1
12432,660,116,2026-04-02 19:21:08,1249,Apparel,UPI,Offline,0
12433,973,114,2025-11-13 17:27:54,1660,Apparel,Debit Card,Online,0
12434,205,185,2026-04-16 01:05:20,1884,Wellness,UPI,Online,1
12435,128,65,2025-12-20 12:57:44,756,Apparel,Debit Card,Online,1
12436,29,48,2025-07-28 07:45:03,345,Wellness,UPI,Online,1
12437,255,183,2025-10-18 09:40:45,1353,Wellness,Credit Card,Online,1
12438,449,89,2025-12-28 00:05:18,1346,Groceries,Credit Card,Online,1
12439,91,108,2025-08-31 02:21:04,413,Apparel,UPI,Online,0
12440,914,97,2025-11-03 17:29:47,1921,Groceries,Credit Card,Online,0
12441,819,104,2025-05-31 21:05:59,44829,Beauty,Debit Card,Online,1
12442,890,11,2025-10-17 23:43:07,158,Apparel,Debit Card,Online,0
12443,463,67,2025-07-25 13:48:35,1777,Beauty,UPI,Offline,1
12444,381,39,2025-08-12 06:13:39,1773,Groceries,UPI,Offline,1
12445,904,1,2025-05-13 13:49:20,1420,Wellness,UPI,Online,0
12446,994,152,2026-01-27 22:35:26,1191,Wellness,Debit Card,Offline,1
12447,839,151,2026-01-06 03:03:00,1443,Apparel,Credit Card,Online,0
12448,550,41,2025-06-02 11:36:53,33631,Beauty,Credit Card,Offline,1
12449,55,65,2025-08-04 19:16:51,756,Apparel,UPI,Online,1
12450,615,72,2026-03-03 07:36:41,465,Beauty,UPI,Online,1
12451,438,94,2026-03-27 20:29:24,1852,Apparel,Credit Card,Offline,0
12452,718,14,2025-06-12 09:16:11,462,Wellness,Credit Card,Online,0
12453,670,164,2026-02-07 02:33:19,24209,Electronics,Debit Card,Online,1
12454,251,31,2025-11-18 13:13:39,201,Apparel,UPI,Online,0
12455,765,135,2026-02-07 09:23:10,1870,Beauty,UPI,Online,1
12456,775,71,2025-09-17 04:26:58,465,Beauty,UPI,Online,1
12457,536,51,2026-02-13 15:53:51,860,Beauty,Debit Card,Offline,0
12458,374,159,2025-11-12 12:59:29,48089,Beauty,Credit Card,Online,1
12459,93,167,2026-03-19 07:41:34,24209,Beauty,UPI,Offline,1
12460,48,46,2025-10-07 00:35:31,331,Apparel,UPI,Offline,1
12461,798,149,2026-02-14 01:03:10,1866,Apparel,Debit Card,Offline,1
12462,822,137,2025-11-15 19:26:51,280,Wellness,UPI,Offline,0
12463,353,184,2025-09-17 12:40:07,1353,Beauty,UPI,Online,1
12464,651,64,2026-03-27 00:07:13,1854,Wellness,UPI,Offline,1
12465,641,45,2025-12-23 00:56:14,506,Groceries,UPI,Online,0
12466,489,55,2026-04-16 03:00:15,748,Beauty,UPI,Offline,0
12467,865,90,2026-02-11 05:47:20,868,Apparel,UPI,Online,0
12468,915,153,2025-12-15 23:47:45,1589,Apparel,UPI,Online,1
12469,343,1,2025-05-22 12:45:52,1420,Wellness,UPI,Online,0
12470,710,174,2026-02-26 15:47:50,1684,Beauty,Debit Card,Online,1
12471,294,193,2025-10-22 21:22:35,1329,Wellness,UPI,Offline,1
12472,694,38,2025-12-26 17:59:50,72197,Electronics,UPI,Offline,0
12473,851,58,2025-08-29 16:58:41,1527,Wellness,Credit Card,Offline,1
12474,230,131,2026-02-07 00:13:33,38226,Electronics,Credit Card,Offline,0
12475,767,165,2025-07-06 11:54:23,24209,Beauty,UPI,Offline,0
12476,688,61,2025-10-10 17:19:49,1020,Apparel,Debit Card,Online,0
12477,588,12,2026-04-20 02:16:04,1869,Groceries,Debit Card,Offline,0
12478,879,79,2025-10-26 08:57:34,259,Groceries,UPI,Online,0
12479,893,0,2026-02-13 10:52:18,748,Groceries,UPI,Offline,1
12480,160,60,2025-08-16 00:31:11,1213,Beauty,UPI,Online,1
12481,683,80,2025-08-01 04:36:09,14267,Electronics,Credit Card,Offline,1
12482,210,169,2025-12-19 14:10:45,1316,Beauty,Credit Card,Online,1
12483,970,110,2026-04-09 15:14:49,1710,Groceries,Debit Card,Online,0
12484,564,125,2025-12-08 06:06:45,128,Groceries,UPI,Offline,0
12485,873,113,2025-11-02 19:42:34,72847,Beauty,UPI,Online,1
12486,11,166,2026-03-02 16:42:31,24209,Beauty,UPI,Offline,1
12487,998,72,2026-01-01 06:50:18,465,Beauty,UPI,Online,0
12488,490,63,2026-01-10 22:43:40,876,Wellness,UPI,Online,1
12489,156,107,2026-02-25 06:34:17,1205,Groceries,Credit Card,Online,0
12490,44,153,2025-05-19 06:59:58,1589,Apparel,UPI,Online,1
12491,66,195,2025-08-09 20:05:53,212,Apparel,Debit Card,Online,0
12492,13,59,2025-10-28 23:10:14,1213,Apparel,UPI,Offline,0
12493,251,62,2025-07-25 10:39:21,851,Wellness,Debit Card,Online,0
12494,762,42,2026-02-18 20:27:27,69306,Electronics,UPI,Online,1
12495,120,195,2026-02-22 01:36:16,212,Apparel,Debit Card,Offline,0
12496,924,157,2025-12-31 06:10:11,572,Wellness,UPI,Offline,1
12497,973,0,2026-02-26 20:01:04,748,Groceries,UPI,Offline,1
12498,799,33,2025-10-26 07:52:54,37977,Beauty,Credit Card,Online,1
12499,941,107,2025-04-24 03:21:01,1205,Groceries,UPI,Offline,1
12500,541,58,2025-09-16 00:41:43,1527,Wellness,UPI,Online,0
12501,695,110,2026-02-21 09:18:56,1710,Groceries,Debit Card,Online,0
12502,19,80,2025-09-13 17:41:40,14267,Electronics,UPI,Offline,0
12503,466,24,2025-09-02 13:36:37,995,Beauty,Debit Card,Online,1
12504,423,21,2025-06-27 04:15:21,65478,Beauty,UPI,Offline,0
12505,682,187,2025-09-23 14:48:06,1595,Groceries,Debit Card,Offline,1
12506,273,52,2025-05-04 21:24:58,8834,Electronics,Debit Card,Offline,0
12507,277,69,2025-04-26 19:32:08,1449,Wellness,Debit Card,Online,0
12508,608,162,2025-09-16 15:56:34,435,Beauty,Credit Card,Online,0
12509,400,191,2025-12-12 12:25:22,34175,Beauty,UPI,Offline,1
12510,425,90,2026-03-02 12:14:52,868,Apparel,Debit Card,Online,0
12511,473,138,2026-04-06 04:05:53,280,Beauty,UPI,Online,0
12512,468,85,2026-03-04 09:01:25,922,Wellness,Debit Card,Online,1
12513,421,135,2025-11-27 02:40:18,1870,Beauty,Credit Card,Offline,1
12514,179,121,2025-04-26 22:36:57,816,Apparel,UPI,Offline,1
12515,789,74,2025-06-25 00:53:19,1570,Wellness,Credit Card,Online,0
12516,572,87,2025-07-13 16:35:44,1226,Groceries,UPI,Offline,1
12517,701,29,2026-02-08 00:19:58,24908,Beauty,UPI,Offline,1
12518,520,155,2026-01-20 13:12:54,411,Groceries,UPI,Online,0
12519,599,81,2025-04-29 20:00:33,495,Apparel,Debit Card,Online,0
12520,882,114,2026-03-17 19:33:37,1660,Apparel,UPI,Offline,0
12521,585,106,2025-10-09 23:33:04,1631,Beauty,UPI,Online,1
12522,441,58,2026-01-28 18:17:45,1527,Wellness,UPI,Online,0
12523,281,130,2025-11-03 05:00:06,50362,Electronics,UPI,Online,0
12524,142,28,2025-04-27 22:01:55,24908,Electronics,UPI,Online,1
12525,575,157,2026-03-24 08:13:01,572,Wellness,UPI,Online,0
12526,418,124,2025-12-28 19:33:47,32856,Electronics,UPI,Offline,0
12527,874,0,2025-05-24 02:40:28,748,Groceries,Credit Card,Online,0
12528,722,87,2025-08-15 20:11:03,1226,Groceries,Credit Card,Online,1
12529,322,160,2026-01-10 03:11:25,476,Groceries,UPI,Online,1
12530,323,62,2025-06-04 03:20:14,851,Wellness,UPI,Online,0
12531,370,158,2026-01-17 10:19:17,48089,Electronics,UPI,Offline,0
12532,91,148,2025-12-02 12:28:42,1436,Apparel,Credit Card,Online,1
12533,525,138,2026-04-06 04:09:16,280,Beauty,UPI,Offline,1
12534,628,79,2025-08-14 19:34:34,259,Groceries,Credit Card,Online,0
12535,873,139,2025-07-09 06:15:50,724,Wellness,Debit Card,Online,1
12536,817,34,2026-03-21 21:12:47,65694,Electronics,UPI,Online,1
12537,615,191,2026-01-30 20:36:42,34175,Beauty,Credit Card,Offline,0
12538,294,19,2026-02-16 01:46:33,804,Apparel,Debit Card,Offline,0
12539,244,147,2025-05-20 12:52:12,774,Wellness,UPI,Online,1
12540,867,197,2025-06-19 11:18:03,7426,Electronics,UPI,Offline,1
12541,920,52,2026-04-21 05:17:17,8834,Electronics,UPI,Offline,1
12542,235,134,2025-06-30 11:18:07,1870,Groceries,UPI,Offline,1
12543,638,9,2026-02-05 04:06:02,418,Beauty,UPI,Online,0
12544,981,125,2025-08-30 01:35:06,128,Groceries,Credit Card,Online,0
12545,544,62,2025-06-14 00:18:15,851,Wellness,Debit Card,Offline,1
12546,979,96,2025-06-25 14:05:22,1982,Beauty,Debit Card,Online,1
12547,404,15,2025-09-21 14:37:47,990,Wellness,Credit Card,Online,1
12548,797,109,2026-03-31 00:45:09,413,Beauty,UPI,Online,0
12549,146,71,2025-06-21 07:10:46,465,Beauty,Debit Card,Offline,0
12550,278,78,2025-06-27 23:12:19,1183,Groceries,UPI,Online,1
12551,995,144,2025-11-15 03:19:22,1937,Groceries,UPI,Online,1
12552,151,114,2026-02-15 15:18:56,1660,Apparel,Debit Card,Offline,0
12553,901,78,2026-03-23 16:28:29,1183,Groceries,UPI,Offline,1
12554,918,25,2025-09-25 01:53:30,995,Beauty,UPI,Online,0
12555,216,184,2025-10-29 09:20:55,1353,Beauty,UPI,Online,1
12556,28,185,2025-12-15 13:39:27,1884,Wellness,Debit Card,Online,1
12557,103,179,2025-07-11 06:41:54,1907,Apparel,UPI,Online,0
12558,1,185,2026-03-10 19:17:39,1884,Wellness,UPI,Offline,1
12559,19,20,2025-06-07 18:03:11,65478,Electronics,UPI,Offline,1
12560,947,26,2025-06-04 10:04:18,1753,Wellness,UPI,Online,1
12561,919,64,2025-08-11 01:54:18,1854,Wellness,UPI,Online,0
12562,225,189,2025-12-14 07:23:03,34175,Electronics,Credit Card,Offline,0
12563,400,38,2025-11-23 07:58:20,72197,Electronics,UPI,Online,1
12564,657,132,2026-01-11 00:48:49,655,Wellness,UPI,Online,0
12565,862,130,2025-06-26 22:06:07,50362,Electronics,Debit Card,Online,0
12566,742,31,2025-10-11 04:51:35,201,Apparel,Debit Card,Online,0
12567,359,195,2026-01-22 10:10:20,212,Apparel,UPI,Online,0
12568,152,182,2025-05-13 05:22:34,274,Groceries,Credit Card,Offline,0
12569,789,10,2025-05-04 18:32:43,1007,Groceries,Credit Card,Online,0
12570,709,76,2025-07-08 01:20:08,62349,Electronics,Debit Card,Offline,1
12571,323,104,2025-06-06 20:19:35,44829,Beauty,UPI,Online,0
12572,252,162,2026-03-07 22:34:23,435,Beauty,UPI,Offline,0
12573,20,129,2025-11-01 07:50:00,1594,Wellness,Credit Card,Online,0
12574,801,70,2025-07-11 23:43:20,465,Apparel,Credit Card,Online,1
12575,43,37,2025-06-19 21:23:23,214,Apparel,UPI,Online,1
12576,604,61,2025-11-09 23:38:42,1020,Apparel,UPI,Offline,1
12577,914,186,2025-07-15 07:37:25,466,Apparel,Credit Card,Online,0
12578,729,150,2025-10-13 00:04:20,1962,Wellness,Debit Card,Online,1
12579,465,194,2025-07-28 21:55:12,669,Wellness,UPI,Offline,1
12580,896,78,2025-06-06 11:22:05,1183,Groceries,UPI,Offline,0
12581,40,27,2025-06-10 03:48:07,1756,Wellness,UPI,Offline,0
12582,587,148,2026-01-11 12:59:53,1436,Apparel,UPI,Offline,0
12583,718,36,2026-01-10 11:25:37,1709,Beauty,Debit Card,Offline,0
12584,125,113,2025-05-09 12:12:25,72847,Beauty,UPI,Online,1
12585,145,38,2026-01-25 10:06:16,72197,Electronics,Debit Card,Online,0
12586,276,136,2025-05-15 09:54:21,42347,Electronics,UPI,Online,1
12587,858,115,2025-06-15 09:41:43,1099,Apparel,UPI,Online,0
12588,536,51,2025-06-17 02:14:46,860,Beauty,Credit Card,Offline,1
12589,392,146,2026-01-13 20:34:29,412,Wellness,Credit Card,Offline,1
12590,293,143,2025-12-17 08:37:12,664,Beauty,Credit Card,Online,0
12591,554,54,2025-11-13 10:20:38,748,Apparel,Debit Card,Online,0
12592,601,101,2025-10-14 07:38:45,1778,Wellness,UPI,Online,1
12593,978,17,2025-05-19 09:21:26,990,Beauty,Credit Card,Offline,1
12594,216,177,2025-10-28 00:12:20,377,Wellness,UPI,Online,0
12595,450,194,2026-03-25 08:05:53,669,Wellness,Debit Card,Online,0
12596,382,167,2025-07-23 09:58:31,24209,Beauty,Debit Card,Offline,0
12597,856,4,2025-11-18 16:18:05,1455,Apparel,UPI,Offline,0
12598,476,144,2025-06-14 17:07:49,1937,Groceries,UPI,Offline,1
12599,474,170,2025-10-26 16:18:59,1162,Apparel,Debit Card,Offline,0
12600,685,115,2025-08-18 12:46:55,1099,Apparel,Debit Card,Offline,1
12601,815,81,2026-02-16 12:53:51,495,Apparel,Debit Card,Offline,1
12602,45,21,2025-06-05 20:10:30,65478,Beauty,Credit Card,Offline,0
12603,101,160,2025-10-29 10:26:28,476,Groceries,UPI,Online,0
12604,862,174,2025-09-04 18:36:59,1684,Beauty,UPI,Online,1
12605,288,20,2026-02-12 17:22:23,65478,Electronics,UPI,Offline,1
12606,677,34,2026-02-05 23:57:22,65694,Electronics,UPI,Offline,1
12607,899,48,2026-04-10 09:50:34,345,Wellness,UPI,Online,1
12608,75,43,2026-04-11 13:27:34,761,Groceries,Credit Card,Offline,1
12609,868,52,2025-06-18 16:02:39,8834,Electronics,UPI,Online,1
12610,743,60,2025-10-02 16:11:07,1213,Beauty,UPI,Online,0
12611,345,44,2026-02-23 13:25:58,73034,Electronics,Credit Card,Online,0
12612,159,143,2025-08-12 22:52:35,664,Beauty,UPI,Offline,0
12613,344,56,2025-10-05 23:12:14,1583,Groceries,UPI,Online,0
12614,278,188,2025-10-20 06:44:22,340,Apparel,UPI,Offline,0
12615,12,98,2025-07-17 16:35:49,288,Groceries,UPI,Offline,0
12616,757,40,2026-04-21 03:34:59,33631,Electronics,UPI,Offline,0
12617,200,92,2025-08-28 09:19:13,38287,Electronics,UPI,Online,1
12618,937,57,2026-02-24 16:06:16,64609,Electronics,Debit Card,Online,1
12619,478,121,2025-11-29 14:34:36,816,Apparel,Debit Card,Online,1
12620,953,187,2025-09-02 07:16:52,1595,Groceries,Credit Card,Offline,1
12621,136,111,2026-01-24 11:07:51,269,Groceries,Debit Card,Online,0
12622,23,99,2025-12-14 08:14:49,1603,Apparel,UPI,Online,1
12623,742,23,2025-12-29 23:16:44,995,Wellness,UPI,Offline,0
12624,28,188,2025-06-23 12:58:48,340,Apparel,Debit Card,Offline,1
12625,908,26,2025-07-14 00:17:34,1753,Wellness,UPI,Online,1
12626,587,4,2026-01-16 03:43:49,1455,Apparel,UPI,Online,0
12627,933,104,2026-01-08 09:31:17,44829,Beauty,Debit Card,Online,1
12628,164,120,2025-09-25 10:55:13,1316,Groceries,UPI,Offline,0
12629,109,52,2025-10-31 08:40:09,8834,Electronics,Debit Card,Online,1
12630,788,42,2025-05-09 23:58:01,69306,Electronics,UPI,Offline,0
12631,441,34,2025-07-08 18:21:17,65694,Electronics,Debit Card,Online,0
12632,192,63,2025-04-27 23:21:50,876,Wellness,UPI,Offline,0
12633,324,160,2025-10-03 19:28:20,476,Groceries,UPI,Offline,0
12634,136,55,2025-11-26 17:59:01,748,Beauty,UPI,Offline,0
12635,40,146,2025-11-21 21:33:18,412,Wellness,UPI,Offline,0
12636,528,112,2025-09-05 08:48:02,72847,Electronics,Credit Card,Offline,1
12637,977,72,2025-09-25 14:07:29,465,Beauty,UPI,Online,0
12638,100,149,2026-03-21 19:29:19,1866,Apparel,UPI,Online,0
12639,244,40,2025-12-15 23:32:15,33631,Electronics,UPI,Offline,0
12640,564,48,2025-10-26 17:01:24,345,Wellness,UPI,Offline,1
12641,885,190,2026-01-26 20:52:22,34175,Beauty,UPI,Offline,1
12642,910,162,2025-11-06 04:36:22,435,Beauty,UPI,Offline,1
12643,751,198,2025-10-10 06:02:59,430,Apparel,Credit Card,Offline,0
12644,36,177,2025-08-03 11:05:09,377,Wellness,UPI,Online,1
12645,395,109,2025-11-02 23:20:51,413,Beauty,UPI,Online,0
12646,467,148,2026-03-27 10:28:24,1436,Apparel,UPI,Online,1
12647,853,92,2025-07-29 21:18:01,38287,Electronics,UPI,Online,1
12648,832,189,2025-09-27 02:04:51,34175,Electronics,Debit Card,Online,1
12649,508,91,2025-10-09 10:29:42,868,Beauty,UPI,Offline,1
12650,277,186,2025-09-04 09:33:33,466,Apparel,Credit Card,Online,0
12651,121,164,2025-09-09 05:08:08,24209,Electronics,UPI,Online,1
12652,260,140,2026-04-01 14:18:17,137,Apparel,UPI,Offline,0
12653,43,59,2026-02-24 15:54:26,1213,Apparel,UPI,Online,1
12654,514,155,2025-06-10 12:59:46,411,Groceries,Debit Card,Offline,0
12655,818,56,2025-11-07 00:36:50,1583,Groceries,UPI,Online,1
12656,366,188,2025-09-30 06:43:43,340,Apparel,UPI,Online,0
12657,519,198,2025-06-11 20:00:07,430,Apparel,UPI,Online,0
12658,121,11,2026-03-22 16:14:22,158,Apparel,UPI,Online,1
12659,461,156,2025-09-13 00:26:01,153,Apparel,UPI,Online,1
12660,6,45,2026-02-11 10:25:54,506,Groceries,Credit Card,Online,1
12661,801,25,2025-10-05 19:56:57,995,Beauty,UPI,Offline,0
12662,816,102,2026-03-20 14:00:45,176,Groceries,Debit Card,Offline,0
12663,916,128,2025-10-17 03:07:33,1636,Wellness,UPI,Offline,1
12664,667,149,2025-08-04 15:49:15,1866,Apparel,Credit Card,Offline,1
12665,20,63,2025-06-08 04:45:21,876,Wellness,UPI,Offline,0
12666,844,197,2025-12-30 10:12:02,7426,Electronics,UPI,Offline,1
12667,135,130,2025-05-07 21:39:45,50362,Electronics,UPI,Offline,0
12668,925,177,2025-09-12 06:42:00,377,Wellness,UPI,Online,1
12669,49,85,2026-01-18 15:32:02,922,Wellness,Credit Card,Online,1
12670,993,143,2025-08-27 20:46:33,664,Beauty,Credit Card,Online,1
12671,431,180,2025-09-01 04:30:34,1516,Groceries,Debit Card,Online,0
12672,475,75,2025-05-16 03:41:08,1442,Apparel,Credit Card,Offline,1
12673,535,124,2025-12-30 09:39:44,32856,Electronics,UPI,Offline,0
12674,1,1,2025-07-24 00:03:21,1420,Wellness,Credit Card,Offline,0
12675,105,126,2026-01-08 19:28:23,40992,Electronics,UPI,Online,0
12676,331,151,2025-05-18 00:07:29,1443,Apparel,Credit Card,Online,0
12677,187,113,2026-03-18 14:48:56,72847,Beauty,Credit Card,Online,1
12678,846,122,2025-05-30 13:29:15,816,Beauty,UPI,Offline,0
12679,950,110,2025-12-10 12:10:07,1710,Groceries,Debit Card,Online,0
12680,626,70,2025-07-05 03:59:38,465,Apparel,UPI,Online,1
12681,585,38,2025-07-23 07:43:52,72197,Electronics,Debit Card,Online,0
12682,149,64,2025-08-05 12:49:43,1854,Wellness,UPI,Online,1
12683,598,53,2025-07-06 15:03:28,1720,Wellness,Debit Card,Online,1
12684,308,1,2025-10-09 14:58:04,1420,Wellness,UPI,Offline,1
12685,875,106,2026-04-16 09:40:57,1631,Beauty,UPI,Online,1
12686,3,68,2025-09-01 22:58:47,939,Groceries,UPI,Offline,1
12687,93,18,2025-10-18 13:24:24,721,Apparel,UPI,Online,1
12688,448,80,2025-06-06 06:27:38,14267,Electronics,UPI,Offline,0
12689,454,47,2026-03-16 13:25:26,130,Groceries,Credit Card,Offline,0
12690,23,53,2026-03-14 11:42:52,1720,Wellness,Credit Card,Online,1
12691,647,181,2026-03-04 07:41:44,12952,Electronics,UPI,Offline,1
12692,350,180,2026-04-11 10:00:08,1516,Groceries,Debit Card,Online,1
12693,374,71,2025-10-01 04:06:42,465,Beauty,UPI,Online,0
12694,687,193,2026-04-06 20:16:35,1329,Wellness,UPI,Offline,1
12695,228,16,2025-11-29 01:41:26,990,Beauty,UPI,Offline,1
12696,130,42,2025-05-10 06:08:09,69306,Electronics,UPI,Offline,1
12697,281,191,2026-03-14 02:59:28,34175,Beauty,UPI,Offline,1
12698,339,62,2026-02-25 11:07:44,851,Wellness,UPI,Online,0
12699,323,123,2025-09-23 00:05:22,419,Groceries,UPI,Offline,1
12700,674,177,2025-11-01 20:19:59,377,Wellness,UPI,Online,0
12701,106,68,2026-04-19 07:32:15,939,Groceries,UPI,Online,1
12702,769,170,2025-12-26 01:24:21,1162,Apparel,UPI,Online,1
12703,797,146,2025-12-03 01:48:45,412,Wellness,Credit Card,Online,1
12704,31,65,2026-02-01 03:37:39,756,Apparel,Debit Card,Offline,0
12705,925,40,2026-01-16 06:08:41,33631,Electronics,UPI,Online,0
